losses,accuracies
0.6998852491378784,50.0
0.7012605667114258,49.0
0.6934190988540649,51.0
0.6930184960365295,50.0
0.7417424321174622,52.0
0.6839761137962341,61.0
0.7055628895759583,61.0
0.6761969327926636,56.99999999999999
0.6729191541671753,64.0
0.6787567734718323,56.00000000000001
0.6850118637084961,60.0
0.6895450353622437,61.0
0.658850908279419,57.99999999999999
0.6902235150337219,56.00000000000001
0.6723131537437439,59.0
0.6714814901351929,59.0
0.7231912612915039,45.0
0.6748354434967041,57.99999999999999
0.681407630443573,61.0
0.6982079148292542,47.0
0.6991162896156311,54.0
0.7115508913993835,55.00000000000001
0.666393518447876,57.99999999999999
0.6612460017204285,63.0
0.663432776927948,64.0
0.6825405955314636,59.0
0.6861497163772583,56.99999999999999
0.6424390077590942,55.00000000000001
0.6686290502548218,57.99999999999999
0.6455028653144836,62.0
0.6662757992744446,64.0
0.7179855108261108,54.0
0.6660217046737671,62.0
0.679864764213562,59.0
0.7082260847091675,56.99999999999999
0.691627025604248,47.0
0.6731017827987671,60.0
0.6720134615898132,54.0
0.6659116744995117,59.0
0.6846005916595459,57.99999999999999
0.6779139637947083,59.0
0.657187819480896,62.0
0.6950896978378296,52.0
0.6721916794776917,60.0
0.6697933673858643,59.0
0.6573296785354614,62.0
0.6714006066322327,51.0
0.6296768188476562,68.0
0.6413677930831909,62.0
0.6480583548545837,63.0
0.6607569456100464,56.00000000000001
0.6739123463630676,57.99999999999999
0.6477148532867432,56.99999999999999
0.6385541558265686,61.0
0.701417088508606,57.99999999999999
0.6192188262939453,68.0
0.6977503895759583,50.0
0.6727703809738159,54.0
0.6620854139328003,64.0
0.6406217813491821,56.00000000000001
0.6789570450782776,52.0
0.6831077337265015,54.0
0.6317434310913086,64.0
0.6231873035430908,67.0
0.6390568614006042,64.0
0.6975175142288208,66.0
0.5958606004714966,67.0
0.6396329998970032,57.99999999999999
0.6246825456619263,66.0
0.655717134475708,62.0
0.6820979714393616,68.0
0.6453024744987488,67.0
0.6551505923271179,64.0
0.6488721966743469,62.0
0.6342184543609619,65.0
0.6353296637535095,63.0
0.623054027557373,63.0
0.6224305033683777,62.0
0.6508293151855469,56.00000000000001
0.6141750812530518,63.0
0.5921640992164612,67.0
0.6386082768440247,56.99999999999999
0.6731895208358765,57.99999999999999
0.677813708782196,57.99999999999999
0.6183412075042725,66.0
0.6205450892448425,67.0
0.6837698817253113,53.0
0.6014690399169922,68.0
0.6862983703613281,56.00000000000001
0.6678904294967651,56.99999999999999
0.6699419021606445,57.99999999999999
0.6687096953392029,60.0
0.6800234913825989,53.0
0.6737630367279053,57.99999999999999
0.6430565714836121,64.0
0.6232788562774658,61.0
0.6278024315834045,65.0
0.6335557699203491,62.0
0.5973404049873352,70.0
0.628274142742157,65.0
0.6317700743675232,57.99999999999999
0.6381011605262756,64.0
0.6476973295211792,63.0
0.6934354901313782,54.0
0.6563317775726318,59.0
0.6288277506828308,64.0
0.6918343901634216,56.00000000000001
0.5824376344680786,75.0
0.6016276478767395,65.0
0.6587412357330322,61.0
0.5889770984649658,64.0
0.6085029244422913,63.0
0.6236671209335327,71.0
0.623279333114624,60.0
0.6722840666770935,61.0
0.613571286201477,65.0
0.6070894002914429,68.0
0.7139748930931091,52.0
0.6367709040641785,68.0
0.6018742322921753,71.0
0.6291525959968567,63.0
0.5821025967597961,69.0
0.6583533883094788,56.99999999999999
0.543891966342926,75.0
0.5856879353523254,65.0
0.6101237535476685,65.0
0.5533295273780823,74.0
0.5982561707496643,71.0
0.6501764059066772,62.0
0.5939413905143738,70.0
0.595365583896637,68.0
0.7256415486335754,57.99999999999999
0.6248897314071655,64.0
0.6567891836166382,60.0
0.6550360918045044,62.0
0.6002649664878845,65.0
0.6019428372383118,66.0
0.6545933485031128,63.0
0.6270508170127869,64.0
0.588834822177887,64.0
0.5831902623176575,67.0
0.650834321975708,64.0
0.6692930459976196,61.0
0.6045653223991394,69.0
0.6464176774024963,57.99999999999999
0.6305187940597534,68.0
0.5914142727851868,63.0
0.6562615036964417,63.0
0.5950292348861694,68.0
0.6058344841003418,68.0
0.6368936896324158,64.0
0.6597691774368286,60.0
0.5945812463760376,70.0
0.6260913610458374,56.99999999999999
0.6421124339103699,57.99999999999999
0.5622190237045288,69.0
0.5751066207885742,69.0
0.5868129134178162,67.0
0.677142322063446,57.99999999999999
0.6633100509643555,64.0
0.646626889705658,59.0
0.632392168045044,62.0
0.6308416724205017,62.0
0.6136015057563782,66.0
0.6023744344711304,65.0
0.6199045181274414,59.0
0.6049476265907288,67.0
0.6544512510299683,63.0
0.5798134207725525,67.0
0.5859977006912231,73.0
0.5847762227058411,66.0
0.6375977396965027,62.0
0.6049268841743469,61.0
0.5650496482849121,71.0
0.5527157187461853,67.0
0.5415737628936768,72.0
0.5801137685775757,68.0
0.5885908603668213,70.0
0.522309422492981,73.0
0.5644285082817078,66.0
0.5841569900512695,64.0
0.5947049856185913,62.0
0.6236516237258911,70.0
0.5767455697059631,69.0
0.6202275156974792,62.0
0.5703691840171814,71.0
0.5365683436393738,69.0
0.5530552268028259,68.0
0.5930871963500977,69.0
0.6437296867370605,65.0
0.652698814868927,61.0
