losses,accuracies
0.6953122019767761,47.0
0.6882638335227966,56.00000000000001
0.6984351277351379,47.0
0.682537317276001,48.0
0.6972602009773254,47.0
0.6798819899559021,53.0
0.6848931908607483,57.99999999999999
0.6751139760017395,56.99999999999999
0.7074227333068848,55.00000000000001
0.6749587059020996,61.0
0.6963027715682983,56.99999999999999
0.680728554725647,57.99999999999999
0.7415600419044495,39.0
0.6843672394752502,49.0
0.678965151309967,57.99999999999999
0.7022978067398071,54.0
0.7173154950141907,49.0
0.7130111455917358,52.0
0.6890907287597656,50.0
0.674974262714386,62.0
0.7042392492294312,52.0
0.6695975661277771,56.99999999999999
0.7077555060386658,49.0
0.6734287142753601,57.99999999999999
0.6995296478271484,56.00000000000001
0.6887288093566895,56.00000000000001
0.7008199095726013,55.00000000000001
0.6613346934318542,61.0
0.6848316788673401,56.00000000000001
0.67901611328125,55.00000000000001
0.685239315032959,53.0
0.6759127974510193,53.0
0.6835795640945435,60.0
0.6791027784347534,56.00000000000001
0.691283106803894,52.0
0.66611647605896,65.0
0.6742616891860962,57.99999999999999
0.670484185218811,59.0
0.673566460609436,60.0
0.6825538873672485,61.0
0.677335798740387,57.99999999999999
0.6917760372161865,64.0
0.6826569437980652,56.99999999999999
0.6912756562232971,53.0
0.6598715782165527,55.00000000000001
0.6405929327011108,62.0
0.6230460405349731,68.0
0.7062309980392456,49.0
0.6343965530395508,67.0
0.6574035882949829,59.0
0.6436599493026733,67.0
0.6405476331710815,66.0
0.6162887811660767,63.0
0.6655614376068115,61.0
0.6046437621116638,72.0
0.6529375314712524,59.0
0.6706809401512146,62.0
0.6614454388618469,60.0
0.6483007073402405,63.0
0.6480516195297241,64.0
0.6590030789375305,60.0
0.6383219361305237,65.0
0.6781788468360901,57.99999999999999
0.6608875393867493,57.99999999999999
0.6551663875579834,57.99999999999999
0.6469560861587524,65.0
0.6769945025444031,60.0
0.6894339919090271,56.99999999999999
0.6591618061065674,57.99999999999999
0.6635037064552307,62.0
0.6722795963287354,62.0
0.670756459236145,66.0
0.7072094082832336,53.0
0.7052146196365356,52.0
0.6483917832374573,65.0
0.6634857654571533,66.0
0.6492584347724915,66.0
0.7039808034896851,52.0
0.6460898518562317,66.0
0.6401391625404358,66.0
0.6580316424369812,56.00000000000001
0.6235463619232178,65.0
0.6319984197616577,65.0
0.6683555841445923,61.0
0.6243420243263245,64.0
0.6347591876983643,62.0
0.6610086560249329,61.0
0.6220343708992004,67.0
0.6338286399841309,64.0
0.6383600831031799,64.0
0.6587699055671692,60.0
0.6251601576805115,70.0
0.6462832093238831,62.0
0.6201751828193665,66.0
0.6600620746612549,59.0
0.6432238221168518,66.0
0.6731469631195068,60.0
0.6521214246749878,62.0
0.6017764806747437,70.0
0.7025666236877441,56.99999999999999
0.6312828660011292,66.0
0.6020802855491638,65.0
0.6753689646720886,60.0
0.6299442052841187,67.0
0.6407234072685242,62.0
0.6079068183898926,68.0
0.6457478404045105,64.0
0.660096287727356,56.00000000000001
0.6260554790496826,62.0
0.6377809643745422,62.0
0.6843507289886475,61.0
0.6104626059532166,65.0
0.6964018940925598,55.00000000000001
0.6176495552062988,63.0
0.6212282776832581,64.0
0.6291570663452148,62.0
0.6529167890548706,61.0
0.6474781632423401,62.0
0.6559278964996338,60.0
0.6370784640312195,65.0
0.6187916398048401,68.0
0.6486536264419556,63.0
0.6685212850570679,59.0
0.6105952858924866,67.0
0.6064923405647278,72.0
0.6018986105918884,67.0
0.60113525390625,67.0
0.609932541847229,67.0
0.6470938920974731,63.0
0.6548641324043274,62.0
0.6047832369804382,67.0
0.614973783493042,72.0
0.6254804134368896,65.0
0.619994580745697,65.0
0.6158020496368408,65.0
0.5992419123649597,70.0
0.6483209729194641,63.0
0.6337831020355225,63.0
0.6896389126777649,60.0
0.5888105034828186,70.0
0.6389145851135254,63.0
0.6481791138648987,63.0
0.6337348818778992,65.0
0.6353320479393005,61.0
0.641682505607605,63.0
0.6311037540435791,67.0
0.6570702195167542,56.00000000000001
0.6308214664459229,66.0
0.6453953385353088,64.0
0.5907073616981506,66.0
0.6286430954933167,65.0
0.5828363299369812,73.0
0.6519935727119446,62.0
0.686513364315033,59.0
0.5770115852355957,74.0
0.6116997599601746,64.0
0.6106125712394714,68.0
0.6277749538421631,70.0
0.595521867275238,69.0
0.6208628416061401,68.0
0.6258707642555237,65.0
0.598590075969696,68.0
0.6116873025894165,70.0
0.6062994003295898,71.0
0.5860821008682251,68.0
0.6252190470695496,63.0
0.6420509815216064,57.99999999999999
0.6338143944740295,62.0
0.6423963308334351,65.0
0.6729955077171326,62.0
0.6251055002212524,68.0
0.582160234451294,72.0
0.6199188828468323,67.0
0.6232514381408691,65.0
0.5747075080871582,76.0
0.5778269171714783,73.0
0.6454178094863892,64.0
0.6024845838546753,66.0
0.6419607400894165,62.0
0.5759156942367554,68.0
0.6163456439971924,62.0
0.6655088067054749,61.0
0.5910406708717346,69.0
0.5832000374794006,70.0
0.628026008605957,62.0
0.5758294463157654,71.0
0.6375439763069153,64.0
0.566797137260437,70.0
0.6157472729682922,66.0
0.591942310333252,68.0
0.5509437322616577,75.0
0.6506944298744202,62.0
0.5848345160484314,71.0
0.532522439956665,76.0
0.6099153161048889,68.0
0.6057275533676147,68.0
0.6015636324882507,66.0
0.5954654812812805,71.0
0.5972460508346558,67.0
0.6807404160499573,55.00000000000001
0.5861603021621704,72.0
0.593585193157196,66.0
0.5694849491119385,72.0
