losses,accuracies
0.6921664476394653,54.0
0.6872734427452087,52.0
0.722075343132019,38.0
0.7516185641288757,38.0
0.6832546591758728,56.00000000000001
0.651267409324646,64.0
0.7458664774894714,48.0
0.7391312718391418,50.0
0.7036798000335693,57.99999999999999
0.7919826507568359,48.0
0.6923338770866394,57.99999999999999
0.6994619369506836,57.99999999999999
0.7141852974891663,56.00000000000001
0.7262171506881714,50.0
0.6979183554649353,48.0
0.6887081265449524,52.0
0.7120795845985413,46.0
0.6919758319854736,44.0
0.7242544293403625,42.0
0.7025396823883057,46.0
0.7179964780807495,50.0
0.6974595189094543,42.0
0.6897619962692261,56.00000000000001
0.705593466758728,50.0
0.762313187122345,34.0
0.6983226537704468,52.0
0.6660854816436768,57.99999999999999
0.6790090203285217,70.0
0.633874237537384,57.99999999999999
0.7054476737976074,56.00000000000001
0.6338401436805725,57.99999999999999
0.8459502458572388,50.0
0.697154700756073,52.0
0.719716489315033,46.0
0.6941295266151428,57.99999999999999
0.6998727321624756,57.99999999999999
0.6928308010101318,52.0
0.6567888259887695,62.0
0.6030762195587158,62.0
0.7307037115097046,57.99999999999999
0.6886236667633057,62.0
0.9033358097076416,48.0
0.8573516607284546,46.0
0.7089607119560242,54.0
0.7383100986480713,50.0
0.7383854389190674,48.0
0.7372602820396423,52.0
0.6810415387153625,54.0
0.6724809408187866,54.0
0.7095739841461182,56.00000000000001
0.7223175168037415,57.99999999999999
0.7046200633049011,54.0
0.7381330728530884,48.0
0.6910948157310486,56.00000000000001
0.7264268398284912,40.0
0.7359287142753601,42.0
0.6794528961181641,57.99999999999999
0.6273024678230286,72.0
0.7650572061538696,56.00000000000001
0.6255806684494019,72.0
0.8685701489448547,42.0
0.7067677974700928,56.00000000000001
0.6593209505081177,64.0
0.775184154510498,48.0
0.7344489693641663,62.0
0.8180100917816162,40.0
0.7062104344367981,48.0
0.6298938989639282,64.0
0.8030973076820374,44.0
0.722424328327179,62.0
0.6759511232376099,62.0
0.7265766263008118,48.0
0.7393967509269714,52.0
0.6348077058792114,64.0
0.6861128211021423,50.0
0.6718488931655884,56.00000000000001
0.6322240233421326,72.0
0.6790851950645447,56.00000000000001
0.6458184123039246,68.0
0.6308736801147461,57.99999999999999
0.6456441879272461,56.00000000000001
0.9182517528533936,40.0
0.8168059587478638,46.0
0.7605331540107727,52.0
0.7005453109741211,57.99999999999999
0.7449954152107239,54.0
0.6926975846290588,54.0
0.6968526840209961,54.0
0.6743809580802917,57.99999999999999
0.7978918552398682,42.0
0.7533036470413208,38.0
0.6642882227897644,64.0
0.6930356621742249,56.00000000000001
0.6703777313232422,62.0
0.7289878129959106,46.0
0.6555923223495483,54.0
0.6742346882820129,60.0
0.7337867021560669,38.0
0.6645044088363647,64.0
0.6551615595817566,57.99999999999999
0.7074073553085327,56.00000000000001
0.6851491332054138,60.0
0.6678426265716553,57.99999999999999
0.6689968109130859,56.00000000000001
0.6960309147834778,50.0
0.6691154837608337,62.0
0.7173464894294739,48.0
0.6538426280021667,64.0
0.6367552280426025,62.0
0.7084530591964722,60.0
0.6267604827880859,62.0
0.68742436170578,60.0
0.7000254392623901,60.0
0.68630450963974,50.0
0.6449631452560425,70.0
0.7008245587348938,54.0
0.7039914727210999,50.0
0.608767569065094,68.0
0.6568688154220581,62.0
0.6274108290672302,68.0
0.7236265540122986,60.0
0.6344523429870605,64.0
0.6698001027107239,52.0
0.688881516456604,60.0
0.6224006414413452,64.0
0.6836714148521423,62.0
0.6306897401809692,68.0
0.6178138852119446,68.0
0.6910523772239685,60.0
0.7737095355987549,44.0
0.7298064827919006,42.0
0.6138566732406616,70.0
0.6948004961013794,62.0
0.6787803769111633,66.0
0.6839360594749451,60.0
0.651785135269165,60.0
0.7040188312530518,54.0
0.6536747813224792,76.0
0.721216082572937,54.0
0.6970953941345215,62.0
0.685588538646698,62.0
0.6657899618148804,54.0
0.7175922989845276,46.0
0.6477140188217163,74.0
0.6889237761497498,50.0
0.7023638486862183,42.0
0.6730979084968567,60.0
0.6441282629966736,68.0
0.7479193210601807,52.0
0.7687681913375854,46.0
0.7452663779258728,50.0
0.7473147511482239,46.0
0.7213881015777588,52.0
0.6750214099884033,54.0
0.6532973051071167,57.99999999999999
0.6338537335395813,60.0
0.6272731423377991,68.0
0.6746095418930054,57.99999999999999
0.6652947664260864,54.0
0.6669800281524658,52.0
0.6667932271957397,54.0
0.6635635495185852,64.0
0.6443745493888855,68.0
0.6925346851348877,56.00000000000001
0.6809050440788269,60.0
0.6676856875419617,57.99999999999999
0.6944958567619324,50.0
0.6244267225265503,78.0
0.7309693694114685,52.0
0.6691173315048218,54.0
0.6067607998847961,74.0
0.6884593963623047,52.0
0.6796548366546631,56.00000000000001
0.6508805751800537,62.0
0.728858232498169,44.0
0.6284481883049011,66.0
0.6494392156600952,66.0
0.8011873960494995,48.0
0.6414350271224976,60.0
0.6376994848251343,64.0
0.6503012180328369,66.0
0.796699047088623,48.0
0.7802051901817322,44.0
0.6866840124130249,56.00000000000001
0.609243631362915,70.0
0.6202991604804993,60.0
0.6287939548492432,64.0
0.8198897242546082,48.0
0.7294766306877136,48.0
0.6715890169143677,60.0
0.628912627696991,57.99999999999999
0.6634350419044495,64.0
0.6324123740196228,64.0
0.5803457498550415,74.0
0.658433198928833,62.0
0.7146342396736145,52.0
0.6870043873786926,50.0
0.6243602633476257,56.00000000000001
0.7437695860862732,52.0
0.6743331551551819,50.0
0.6524986624717712,64.0
0.6422860026359558,57.99999999999999
