0.5833333333333334,0.5,0.4985119047619047
0.5833333333333334,0.5,0.5111607142857143
0.5833333333333334,0.5,0.5095238095238095
0.5833333333333334,0.5,0.5019345238095237
0.5833333333333334,0.5,0.509077380952381
0.5833333333333334,0.5833333333333334,0.5120535714285714
0.5833333333333334,0.5,0.5069940476190476
0.5833333333333334,0.25,0.50625
0.65625,0.16666666666666666,0.5004464285714286
0.65625,0.16666666666666666,0.5066964285714286
0.6145833333333334,0.5833333333333334,0.5013392857142857
0.6145833333333334,0.5833333333333334,0.5102678571428572
0.6458333333333334,0.5833333333333334,0.5111607142857143
0.6458333333333334,0.5833333333333334,0.5202380952380953
0.65625,0.75,0.5220238095238096
0.65625,0.75,0.5245535714285714
0.6770833333333334,0.5833333333333334,0.5241071428571429
0.6770833333333334,0.5833333333333334,0.5165178571428571
0.71875,0.5833333333333334,0.5379464285714286
0.71875,0.5833333333333334,0.5441964285714286
0.75,0.8333333333333334,0.5492559523809524
0.75,0.8333333333333334,0.5494047619047618
0.75,0.8333333333333334,0.5522321428571428
0.7708333333333334,0.75,0.590029761904762
0.78125,0.8333333333333334,0.625
0.7916666666666666,0.75,0.6416666666666667
0.8020833333333334,0.8333333333333334,0.6529761904761905
0.8125,0.8333333333333334,0.6446428571428572
0.8125,0.8333333333333334,0.6645833333333333
0.8125,0.8333333333333334,0.6626488095238096
0.8125,0.8333333333333334,0.6662202380952381
0.8125,0.8333333333333334,0.6876488095238096
